Depth Shifted To Core (ft),DTCO,DTSM,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2
10456.1,71.1238,120.4361,21.0893,27.8634,24.0509,17.0325,14.103,20.0304,34.7071,26.7219,18.9618,19.0832,21.3776,30.8404,24.4046,17.4206,12.6419,58.7112,11.6919,25.7569,0.0539,0.0214,0.0246,0.0069,0.004,0.0054,0,0,0.0004,1614.2139,1632.556,0.0088,0.0038,0.0008,0.0167,3393.9519,183.3412,0.71,-0.0149,0.078,0.0739,0.02,0.0682,0.0298,0.0374,4.2742,0.314,0.0195,0.004,87.9186,62.379,0.4753,0,81.2343,88.319,182.7997,9.46,-0.0033,0.0081,84.8554,23.9837,21.3099,0.1464,0.0697,0.1504,0.0003,0.0042,0.1661,0.1488,3.2988,3.4632,0.1367,0.3949,2.74,2.5836,2.5766,0.0001,30.4973,31.5985,-207.0037,-207.242,0.5432,2.1619,-999.25,0.0627,4724.2002,0.1504,0.0051,0.343,0.0365,0.6154
10456.6,68.3869,115.3373,20.7936,28.0342,24.6934,17.2842,15.0535,20.7437,23.251,18.2193,13.8757,13.9204,20.6539,25.2282,22.2769,16.1495,12.4215,57.8564,11.7364,23.6758,0.0453,0.0122,0.0185,0.0109,0.0064,0.0028,0.0004,0.0005,0.0004,1590.375,1790.4137,0.0068,0.0039,0.0008,0.0214,3605.5645,183.3412,0.6869,-0.0145,0.0749,0.0779,0.02,0.0598,0.0336,0.0335,5.6473,0.3235,0.0122,0.0035,80.3338,61.2084,0.4792,2.4038,74.3027,82.9162,182.7997,9.4369,-0.0036,-0.0066,70.5933,33.8071,30.0716,0.148,0.0764,0.141,0.0003,0.002,0.1553,0.1507,3.3001,3.4064,0.1294,0.313,2.7247,2.5767,2.582,0.0001,43.0558,38.9346,-207.5701,-207.34,0,3.3875,-999.25,0.0522,4658.6001,0.141,0.0155,0.3006,0.0227,0.6612
10457.1,67.351,111.1731,20.35,27.7082,25.3761,16.9572,16.0857,20.8316,26.6259,16.9174,13.556,13.572,20.1818,25.6594,24.0297,17.2306,13.3741,58.9721,11.9184,23.9762,0.0375,0.0042,0.0116,0.0159,0.0073,0.0009,0.0008,0.0008,0.0002,1577.6786,2072.114,0.0043,0.0039,0.0008,0.026,3949.0505,183.3412,0.6522,-0.0139,0.0602,0.0698,0.02,0.0545,0.0445,0.0314,5.6043,0.3194,0.0054,0.0029,70.2157,61.2084,0.4474,5.4369,65.0449,76.7908,182.7997,9.4022,-0.0026,-0.0065,67.4454,38.1369,33.937,0.1318,0.0473,0.1257,0.0003,0.0006,0.1359,0.1397,3.3199,3.4178,0.1154,0.0802,2.7147,2.5906,2.607,0.0001,48.5962,48.5118,-207.1232,-207.445,0,5.2173,-999.25,0.0418,4623.6001,0.1257,0.0446,0.2738,0.01,0.6715
10457.6,67.3122,111.157,20.0099,27.5282,26.6572,17.4867,17.0231,18.3998,32.9409,22.574,15.6705,15.6481,20.005,30.1948,27.6371,17.8084,14.1454,57.1862,12.5187,22.4285,0.0316,0.0004,0.0056,0.0193,0.0067,0.0001,0.0012,0.0006,0,1562.6421,2444.21,0.0022,0.0038,0.0008,0.0278,4272.5752,183.3412,0.606,-0.013,0.0395,0.0206,0,0.0544,0.0536,0.032,5.3942,0.3082,0.0012,0.0026,67.7535,61.2084,0.4331,2.7673,62.8944,69.7561,182.7997,9.356,-0.0014,0.0057,57.214,36.4379,33.366,0.1071,0.0288,0.1045,0.0002,0.0001,0.1062,0.1051,3.5656,3.5179,0.0958,0.1957,2.7126,2.6748,2.6424,0.0041,58.0181,57.8251,-207.5814,-207.548,0,6.7777,-999.25,0.0338,4573.333,0.1044,0.0692,0.2735,0.0023,0.655
10458.5,67.2951,111.1619,19.0103,26.6184,26.5201,18.2017,17.4063,18.4506,60.2666,29.8919,23.5065,23.3449,20.2685,50.52,44.7729,24.6223,19.0418,54.9399,14.3283,20.6763,0.028,0.0013,0.0033,0.0179,0.0058,0.0003,0.0017,0,0,1532.6215,2813.4807,0.0022,0.0035,0.0008,0.0256,4524.146,183.3412,0.606,-0.0124,0.0242,0.0154,0,0.0569,0.0609,0.0337,4.2596,0.2951,0,0.0027,64.063,62.379,0.4095,2.7503,59.4685,63.9658,182.7997,9.356,-0.0011,0.0171,63.9634,50.7518,45.6841,0.0717,0.0169,0.0861,0.0001,0,0.08,0.0714,3.7052,3.6085,0.0791,0.2886,2.7155,2.6837,2.6687,0.0091,71.8401,63.7578,-207.2027,-207.6788,0,6.6736,-999.25,0.0302,4573.0005,0.0861,0.0888,0.286,0,0.6253
10459,67.1925,111.1143,17.6161,22.6434,22.8913,17.7848,16.7695,27.6261,35.1372,27.1948,22.2243,22.0289,21.4069,37.7368,39.2413,24.0658,19.7812,56.2279,17.3143,23.4258,0.0334,0.0092,0.0055,0.0144,0.0045,0.0001,0.0029,0,0,1499.4484,2957.7236,0.0032,0.0037,0.0008,0.022,4611.8115,183.3412,0.6083,-0.0122,0.0201,0.0147,0,0.0581,0.0655,0.0344,4.0419,0.2875,0,0.0029,66.3354,62.379,0.412,2.8498,61.5715,67.5363,182.7997,9.3583,-0.0009,0.0205,57.1425,46.3031,41.228,0.0568,0.0085,0.0798,0.0001,0.0002,0.0669,0.0616,3.6977,3.6263,0.0736,0.4985,2.7175,2.6849,2.6756,0.0001,59.0467,58.8077,-207.307,-207.8154,0,4.0894,-999.25,0.0366,4520.1665,0.0798,0.1012,0.2922,0,0.6066
10459.5,65.8407,111.1065,15.7913,18.1183,18.9252,15.8432,15.2701,15.8532,14.8922,15.6655,15.2667,15.1457,15.9559,16.4008,17.441,14.7471,13.4273,63.1186,13.9652,14.7681,0.042,0.0168,0.0113,0.0106,0.004,0.0016,0.0024,0,0,1468.8447,2858.5842,0.0047,0.0038,0.0008,0.0187,4522.8159,183.3412,0.6406,-0.0125,0.0249,0.0216,0,0.0588,0.0659,0.0347,3.678,0.2859,0,0.0031,67.4094,62.379,0.4172,2.9397,62.4777,74.0379,182.7997,9.3906,-0.0005,0.0173,63.3913,36.1924,32.2014,0.074,-0.0023,0.0826,0.0001,0.0007,0.0745,0.0725,3.5624,3.5732,0.0765,0.5595,2.7182,2.6731,2.6674,0.0006,46.1086,38.4807,-207.4413,-207.9502,0,2.6676,-999.25,0.0467,4481.6001,0.0826,0.1024,0.2957,0,0.6019
10460,67.1769,111.1053,14.0045,15.8589,16.6426,14.7063,14.2889,11.4369,7.8517,8.5836,9.7244,9.681,13.0139,12.7063,13.4913,10.7449,10.4786,67.9979,11.4505,11.4993,0.0493,0.0214,0.0169,0.0079,0.0049,0.0031,0.0016,0,0,1436.5217,2543.2842,0.0065,0.0038,0.0008,0.0175,4281.7534,183.3412,0.6907,-0.0133,0.0352,0.0422,0,0.0598,0.0609,0.0346,2.9248,0.2906,0.0036,0.0036,74.0685,62.379,0.4512,2.8141,68.496,84.061,182.7997,9.4407,-0.0011,0.006,66.6819,18.3928,16.3293,0.0964,0.0119,0.0954,0.0002,0.0019,0.0973,0.1008,3.4731,3.5304,0.0882,0.3099,2.7214,2.6378,2.6497,0.0001,23.358,23.5573,-207.8945,-208.0842,0,2.1579,-999.25,0.0558,4320.1665,0.0955,0.0888,0.3008,0.0067,0.6037
10460.5,67.53,112.845,12.6013,14.026,14.7089,13.8143,13.7469,14.1513,16.8703,17.9357,16.3815,16.2262,11.8107,12.8542,14.1041,13.05,13.2548,72.3886,15.5362,10.6517,0.0517,0.022,0.0203,0.0059,0.0065,0.0043,0.001,0,0,1638.6215,2223.1204,0.0084,0.0038,0.0008,0.0178,4009.0994,183.3412,0.7469,-0.0142,0.0425,0.0432,0,0.0634,0.0543,0.0358,2.3818,0.2929,0.0092,0.0042,80.1489,63.5495,0.4823,2.5949,73.9334,83.6197,182.7997,9.4969,-0.0017,-0.0044,75.3271,12.3523,10.9519,0.1173,0.0289,0.1111,0.0003,0.0035,0.1238,0.1236,3.4581,3.5204,0.1013,0.1221,2.729,2.6362,2.6373,0.0001,15.6509,17.1684,-209.2408,-208.1269,4.7787,2.2238,-999.25,0.0601,5066,0.1111,0.0709,0.3186,0.0171,0.5933
10461,68.1863,114.5444,11.4364,12.9209,13.4787,13.1182,13.0526,10.0969,13.1622,14.6937,16.7738,16.5777,10.8471,12.857,13.9348,13.2644,13.0654,76.2299,16.4791,9.4594,0.0473,0.0193,0.0217,0.0035,0.0068,0.0061,0.0003,0,0,1987.2054,1980.0752,0.0103,0.0039,0.0008,0.0167,3807.7825,183.3412,0.787,-0.0149,0.0431,0.044,0,0.0648,0.0461,0.0362,2.7831,0.3003,0.0114,0.0047,85.7656,62.379,0.5111,2.7346,78.974,82.859,182.7997,9.537,-0.0017,-0.0087,79.7037,11.948,10.5923,0.1422,0.0273,0.1273,0.0003,0.0052,0.1387,0.1396,3.5043,3.512,0.1131,0.2229,2.7309,2.6348,2.6363,0.0001,15.1355,15.4608,-208.3199,-208.2288,4.7623,2.443,-999.25,0.0576,5064.4004,0.1273,0.0491,0.3256,0.0213,0.604
10461.5,68.2503,114.8569,10.8322,12.2314,12.6605,12.5875,12.4559,11.0208,10.8626,11.6701,12.065,11.9182,10.6629,12.0427,12.6229,12.2756,13.1681,79.4439,12.3665,9.0261,0.0421,0.0146,0.0228,0.0038,0.0028,0.0079,0.0007,0,0,1942.4125,1870.7389,0.0105,0.004,0.0008,0.0152,3700.3005,183.3412,0.77,-0.015,0.0443,0.0423,0.0556,0.0654,0.0402,0.0363,2.9911,0.3063,0.0131,0.0046,87.2085,63.5495,0.531,2.735,80.363,82.4702,182.7997,9.52,-0.0031,-0.0153,81.6472,12.5044,11.0871,0.1281,0.0541,0.1351,0.0002,0.0048,0.1432,0.1376,3.5563,3.5153,0.1188,0.0199,2.7322,2.6377,2.6342,0.0001,15.8447,15.55,-208.6804,-208.3441,4.2056,2.8174,-999.25,0.0526,5011.1665,0.1352,0.0332,0.3287,0.0245,0.6137
10462,68.2891,115.0068,10.3367,11.9781,12.2569,12.1571,11.9622,10.5303,11.8244,11.7827,11.4031,11.2508,10.3692,11.814,12.1288,12.0952,12.5887,82.2563,11.7716,8.2419,0.0402,0.0121,0.024,0.004,0.0007,0.0056,0.0026,0,0,1894.3905,1827.9222,0.0088,0.0041,0.0008,0.0129,3650.1411,183.3412,0.7677,-0.015,0.046,0.0368,0.0342,0.0647,0.0282,0.0359,3.758,0.3216,0.0132,0.0045,87.3547,62.379,0.5619,2.8218,80.5061,83.5432,182.7997,9.5177,-0.0049,-0.0197,79.6204,12.4334,11.024,0.1303,0.0862,0.1379,0.0002,0.003,0.142,0.1319,3.4029,3.4943,0.121,0.0205,2.7296,2.647,2.6313,0.0001,15.7542,15.579,-208.4118,-208.4412,3.7921,2.8406,-999.25,0.049,4970,0.1379,0.0009,0.3251,0.0247,0.6493
10462.5,68.3511,115.3322,9.9873,11.7363,11.8419,11.7674,11.5053,9.641,12.687,12.1946,11.3607,11.1953,9.8456,11.6007,11.7383,11.8528,11.8053,84.9806,11.4459,7.9713,0.0408,0.011,0.0254,0.0045,0,0.0024,0.0046,0,0,1842.6948,1807.7887,0.007,0.0041,0.0008,0.0115,3635.8176,183.3412,0.7885,-0.0152,0.0487,0.0478,0.043,0.0648,0.023,0.0357,3.5903,0.3276,0.0162,0.0041,87.2847,62.379,0.5782,2.7776,80.3673,87.5103,182.7997,9.5385,-0.0064,-0.0219,80.1328,12.0753,10.7054,0.1364,0.1193,0.1397,0.0002,0.0016,0.143,0.1389,3.4357,3.4748,0.1229,0,2.7318,2.6283,2.6267,0.0001,15.2976,15.2412,-208.7371,-208.5222,3.3045,2.7389,-999.25,0.0478,4921.5005,0.1398,0,0.3258,0.0302,0.644
10463,69.2791,117.5426,9.7494,11.4651,11.5046,11.437,11.1055,9.7141,11.7498,11.0879,10.4077,10.2509,9.6669,11.3789,11.5226,11.6571,11.5249,87.4354,10.6583,7.9837,0.0427,0.0105,0.0263,0.0059,0,0.0003,0.0056,0.0001,0,1800.7803,1789.0538,0.0061,0.004,0.0008,0.0119,3618.0071,183.3412,0.7947,-0.0153,0.0479,0.0493,0.0271,0.0655,0.0176,0.0361,4.8661,0.3329,0.0207,0.0039,86.7828,62.379,0.5705,2.7505,79.8834,88.7045,182.7997,9.5447,-0.0059,-0.0165,81.4449,11.9677,10.6097,0.1582,0.1194,0.1412,0.0002,0.0011,0.1446,0.1454,3.4007,3.4561,0.1237,0.0551,2.737,2.6256,2.6281,0.0001,15.1604,15.211,-208.4044,-208.5903,2.6436,2.7035,-999.25,0.0487,4791,0.1414,0,0.329,0.0388,0.6322
10463.5,71.2743,120.5102,9.6039,11.2065,11.2186,11.1282,10.7489,9.4668,11.008,10.5687,10.0852,9.9336,9.581,11.2734,11.1838,11.3227,11.0275,89.8616,10.224,8.2332,0.044,0.0096,0.0255,0.0089,0,0,0.005,0.0005,0,1755.134,1772.6404,0.0056,0.004,0.0008,0.0145,3576.0352,183.3412,0.7947,-0.0153,0.0448,0.0435,0.0124,0.0649,0.025,0.0353,5.452,0.3257,0.0232,0.0036,85.4356,63.5495,0.5513,0,78.6433,88.368,182.7997,9.5447,-0.0044,-0.0082,78.1298,12.1697,10.7894,0.139,0.0923,0.1406,0.0002,0.001,0.1454,0.1416,3.4683,3.4569,0.1226,0.1284,2.7396,2.6356,2.6334,0.0001,15.418,15.4511,-208.6985,-208.6307,1.9827,2.8903,-999.25,0.0496,4789.8335,0.1407,0,0.3262,0.0434,0.6304
10464,71.7299,120.9469,9.4684,10.9897,10.9739,10.8381,10.4264,9.4688,10.9302,10.7372,10.1494,10.0001,9.5513,10.9827,11.0661,10.8847,10.6329,92.2673,10.1979,8.5306,0.0438,0.0111,0.022,0.0107,0,0.0006,0.0039,0.0011,0.0006,1713.7946,1764.1172,0.0062,0.0041,0.0008,0.0169,3554.374,183.3412,0.7908,-0.0152,0.0433,0.0443,0,0.064,0.0332,0.0344,7.1102,0.318,0.0243,0.0034,84.8174,63.5495,0.5112,2.9213,78.0876,84.249,182.7997,9.5408,-0.0034,-0.0048,76.4126,12.3086,10.913,0.148,0.0685,0.1404,0.0002,0.0013,0.144,0.1386,3.4404,3.4875,0.122,0.5575,2.7407,2.6342,2.636,0.0001,15.5951,15.44,-208.4283,-208.6789,1.3218,3.135,-999.25,0.05,4745.8335,0.1404,0.0142,0.3218,0.0454,0.6187
10464.5,71.4437,120.8076,9.3683,10.8097,10.7909,10.5405,10.178,9.4138,10.8678,10.5768,9.9578,9.8124,9.3666,10.9114,10.7714,10.5772,10.3255,94.8725,9.9881,8.8689,0.0443,0.0128,0.0197,0.0114,0.0008,0.0029,0.0014,0.0005,0.0011,1668.4504,1762.2271,0.0065,0.0041,0.0008,0.0183,3543.8875,183.3412,0.7978,-0.0153,0.044,0.0406,0.0282,0.0619,0.049,0.0337,8.0451,0.3027,0.0207,0.0031,88.1085,62.379,0.494,2.7577,81.0926,82.381,182.7997,9.5478,-0.0033,-0.0065,79.7751,11.8563,10.5107,0.1479,0.0604,0.1399,0.0002,0.0014,0.1403,0.1414,3.5877,3.5165,0.1218,0.5486,2.7379,2.6406,2.6347,0.0001,15.0187,15.2925,-208.7114,-208.689,0.6609,2.9921,-999.25,0.0508,4702.8335,0.1399,0.0569,0.3112,0.0387,0.5932
10465,71.4554,120.8619,9.2606,10.6458,10.6395,10.3588,10.0112,9.2683,10.7298,10.5464,9.9495,9.8105,9.252,10.7614,10.6046,10.349,10.1771,96.5361,9.9659,8.9876,0.0473,0.0148,0.0199,0.0121,0.0014,0.0038,0,0,0.0012,1652.9532,1775.3649,0.0059,0.0039,0.0008,0.0185,3525.6519,183.3412,0.7908,-0.0152,0.0435,0.0394,0.0282,0.0618,0.0556,0.0341,8.8418,0.2949,0.0175,0.0031,90.5361,62.379,0.4885,2.2421,83.3525,84.98,182.7997,9.5408,-0.0031,-0.0062,87.1448,11.7401,10.4073,0.1383,0.0564,0.1364,0.0002,0.0013,0.1414,0.1354,3.5351,3.4872,0.1194,0.552,2.736,2.6426,2.6356,0.0001,14.8704,14.763,-208.7727,-208.6788,0,2.6187,-999.25,0.0532,4709.7998,0.1364,0.0744,0.3105,0.0328,0.5823
10465.5,71.457,120.8787,9.2154,10.5522,10.5189,10.1868,9.8619,9.1194,10.5863,10.5443,10.1027,9.966,9.1517,10.5596,10.5221,10.1459,10.0807,98.1662,10.1189,9.0822,0.0514,0.0164,0.022,0.0126,0.0012,0.003,0,0,0.0007,1610.923,1765.2305,0.0046,0.0038,0.0008,0.0176,3512.5244,183.3412,0.7908,-0.0152,0.0466,0.0433,0.0548,0.0625,0.0567,0.0352,7.4518,0.2917,0.013,0.003,91.5921,62.379,0.5072,2.4847,84.3247,89.583,182.7997,9.5408,-0.0048,-0.0113,83.0303,11.353,10.0631,0.1336,0.0844,0.1371,0.0002,0.0008,0.1463,0.137,3.3837,3.4335,0.1205,0.2608,2.7328,2.636,2.6303,0.0001,14.3771,14.5627,-208.4871,-208.679,0,2.1908,-999.25,0.056,4662.167,0.137,0.0775,0.3141,0.0242,0.5842
10466,71.4397,121.2818,9.2583,10.6127,10.5296,10.1363,9.9563,9.0006,10.418,10.3591,9.9549,9.8301,9.0509,10.3363,10.2773,9.8481,9.9822,98.6551,9.9839,9.0006,0.052,0.0159,0.0241,0.012,0.0002,0.0029,0,0,0.0001,1568.8318,1710.4551,0.0031,0.0038,0.0008,0.0152,3476.7358,183.3412,0.807,-0.0154,0.0508,0.0402,0.0513,0.0635,0.053,0.0361,6.8372,0.294,0.0114,0.0029,92.2799,62.379,0.5242,2.8017,84.8971,93.2929,182.7997,9.557,-0.0067,-0.0164,82.661,11.3576,10.0672,0.1387,0.1144,0.1431,0.0001,0.0003,0.1503,0.1432,3.2393,3.3954,0.1255,0.1526,2.7319,2.6412,2.6231,0.0001,14.383,14.117,-208.8474,-208.6623,0,1.9039,-999.25,0.0551,4603.3335,0.143,0.0674,0.3191,0.0213,0.5922
10466.5,71.3978,120.681,9.4768,10.8809,10.7697,10.3961,10.2626,8.7722,10.0157,10.1076,10.3084,10.1817,8.9592,10.1405,9.9944,9.61,9.8375,96.1903,10.3672,8.8359,0.0531,0.0165,0.0251,0.0115,0,0.0025,0.0001,0,0,1534.5209,1690.8109,0.0027,0.0038,0.0008,0.0142,3468.9263,183.3412,0.7908,-0.0154,0.0607,0.0569,0.087,0.0627,0.0585,0.0355,6.313,0.2889,0.0126,0.0027,93.1694,63.5495,0.5326,2.6401,85.7769,93.2195,182.7997,9.5408,-0.0097,-0.0291,88.8618,10.8146,9.5842,0.1414,0.1737,0.1459,0.0001,0.0003,0.1438,0.1423,3.2801,3.4946,0.1297,0.1796,2.7333,2.6127,2.6061,0.0001,13.6905,15.3762,-208.4394,-208.6782,0,1.8333,-999.25,0.0559,4581,0.1458,0.0825,0.3152,0.0235,0.5788
10467,71.3915,120.626,10.0538,11.5491,11.4493,10.9889,10.7302,8.6168,9.6673,9.5642,9.6676,9.561,9.2069,10.3989,10.1275,10.1433,10.1591,91.001,9.8038,8.1439,0.0556,0.0194,0.0256,0.0096,0.0013,0.002,0.0002,0,0,1518.696,1717.9126,0.0026,0.0039,0.0008,0.0131,3452.8057,183.3412,0.7908,-0.0152,0.0648,0.0702,0.0958,0.0599,0.0723,0.0338,8.2513,0.2779,0.0137,0.0023,98.3762,61.2084,0.516,2.5968,90.5705,92.6895,182.7997,9.5408,-0.01,-0.0306,85.9286,14.5416,13.26,0.1491,0.1836,0.14,0.0001,0.0002,0.1373,0.1487,3.5167,3.6738,0.1265,0.0161,2.7338,2.5899,2.5992,0.0152,20.6282,21.6406,-208.9545,-208.6671,0,1.6947,-999.25,0.0581,4537.3999,0.1399,0.1196,0.3012,0.0257,0.5535
10467.5,71.5586,120.4116,10.7779,12.7557,12.5986,12.0606,11.5999,9.7023,10.6346,10.3493,9.8419,9.7433,10.4621,12.0629,11.7105,11.5233,11.2347,82.9146,10.1378,8.48,0.0596,0.0237,0.0256,0.0081,0.0035,0.0011,0.0001,0,0,1546.5673,1756.4041,0.0025,0.0039,0.0008,0.0128,3429.7131,183.3412,0.7423,-0.0147,0.0622,0.0503,0.0773,0.0565,0.0833,0.0319,9.2601,0.2712,0.0122,0.0023,97.4711,62.379,0.5128,2.7765,89.9309,90.2498,182.7997,9.4923,-0.0075,-0.0223,97.0181,12.5585,14.6675,0.1227,0.1482,0.1322,0.0001,0.0003,0.1318,0.1269,4.0144,3.8461,0.1206,0,2.7303,2.6239,2.6037,0.0246,68.9989,42.7062,-208.2978,-208.6657,0,1.5602,-999.25,0.0621,4602.5005,0.1323,0.149,0.2837,0.0227,0.5445
10468,71.8321,120.0549,11.4325,13.8342,13.8029,13.0739,12.3697,14.5265,19.6669,18.4379,15.0437,14.8378,12.1576,14.851,15.1199,13.483,12.7557,76.4882,14.9188,9.0184,0.0646,0.0279,0.0258,0.0076,0.0055,0.0006,0,0,0,1562.2803,1776.4926,0.0029,0.0039,0.0008,0.0137,3408.6111,183.3412,0.7523,-0.0147,0.054,0.0466,0.0594,0.0541,0.0867,0.0307,9.8805,0.2711,0.0103,0.0024,93.4483,62.379,0.5017,2.7922,86.1808,86.7391,182.9255,9.5023,-0.0036,-0.008,86.9778,52.3131,46.7049,0.1279,0.0728,0.1274,0.0002,0.0005,0.1336,0.1257,4.07,3.882,0.1155,0,2.7265,2.6303,2.6177,0.0092,68.1254,47.5178,-208.6599,-208.6813,0,1.4852,-999.25,0.0674,4592.167,0.1275,0.1583,0.2722,0.0192,0.5503
10468.5,71.9032,120.1326,12.1773,15.1166,15.1895,14.3418,13.5224,16.8312,21.5377,24.5535,18.8431,18.5319,14.6308,18.4186,19.6945,17.8307,15.5901,69.7263,18.9843,8.8236,0.0685,0.0309,0.0273,0.0078,0.0052,0.0019,0,0,0,1526.8015,1761.0151,0.0046,0.0039,0.0008,0.0149,3421.7771,183.3412,0.76,-0.0148,0.0515,0.0536,0.0273,0.0542,0.079,0.0304,9.5665,0.2803,0.0112,0.0029,86.8244,62.379,0.5223,2.9028,80.0447,82.8234,182.7997,9.51,-0.0016,-0.006,74.5165,20.8387,18.5092,0.1344,0.04,0.1306,0.0003,0.0013,0.1426,0.1358,3.7757,3.8241,0.1173,0,2.7257,2.6183,2.6219,0.0001,26.4836,28.0107,-208.5682,-208.7063,0,1.5083,-999.25,0.0731,4560,0.1308,0.1375,0.2726,0.0209,0.569
10469,70.6858,119.2418,12.487,16.0315,16.0971,15.3291,14.2805,12.8574,17.5073,18.192,16.076,15.8683,12.1137,17.7098,17.3599,16.6541,14.7969,65.2353,16.4133,8.3588,0.0666,0.0267,0.028,0.0106,0.0031,0.0031,0,0,0,1531.0776,1715.7506,0.005,0.0039,0.0008,0.0169,3398.4448,183.3412,0.7485,-0.0148,0.0523,0.0498,0,0.0558,0.0689,0.0305,7.7003,0.2901,0.0169,0.0033,84.8877,62.379,0.5287,2.4484,78.2994,81.4105,182.7997,9.4985,-0.0011,-0.0101,78.5591,14.2881,12.6736,0.1419,0.0308,0.1361,0.0003,0.0015,0.1544,0.1355,3.6302,3.7199,0.1212,0,2.7307,2.6249,2.6206,0.0001,18.1187,19.5176,-208.7652,-208.7579,0,1.68,-999.25,0.0716,4635,0.1362,0.1103,0.2805,0.0316,0.5776
10469.5,70.3063,117.4708,13.2663,16.6073,16.6401,15.9128,14.7574,11.3412,15.2612,15.3723,13.8356,13.6735,12.6196,15.2577,15.6437,15.367,13.5203,62.8425,14.6437,8.3337,0.0575,0.0214,0.0267,0.0091,0.001,0.0043,0.0004,0,0,1547.9412,1670.8802,0.0055,0.0037,0.0008,0.0149,3418.2593,183.3412,0.7469,-0.015,0.0579,0.0544,0,0.0578,0.0578,0.0311,6.4495,0.2999,0.0199,0.0036,91.1796,64.7201,0.5629,2.6243,84.1087,83.1605,183.0513,9.4969,-0.0025,-0.0234,81.7069,14.2626,12.6509,0.1464,0.0648,0.1453,0.0002,0.0014,0.1669,0.146,3.7202,3.6826,0.1287,0,2.7337,2.617,2.611,0.0001,18.0861,17.9033,-208.9467,-208.8154,0,1.8808,-999.25,0.063,4678.8335,0.1454,0.0805,0.2906,0.0373,0.5916
10470,69.9054,116.5611,13.8725,17.4693,17.6207,16.7927,15.4649,11.2484,13.3628,14.8354,14.4371,14.2673,11.8431,14.5031,14.8237,15.2792,12.7957,59.5498,14.736,9.1389,0.0463,0.0173,0.0231,0.006,0,0.0044,0.0012,0,0,1552.1436,1711.0544,0.0056,0.0037,0.0008,0.0115,3571.9465,183.3412,0.6984,-0.0148,0.0577,0.0574,0.016,0.0553,0.0554,0.0297,4.8809,0.3072,0.0201,0.0033,94.1876,62.379,0.5616,2.1793,87.0715,88.4916,182.7997,9.4484,-0.0029,-0.0295,92.0096,15.4014,13.6652,0.1643,0.0647,0.1513,0.0001,0.0011,0.1648,0.1672,3.5877,3.6663,0.1327,0,2.7309,2.6118,2.6114,0.0001,19.5401,18.9441,-208.5284,-208.8781,0,2.002,-999.25,0.0519,4580.3335,0.1515,0.0741,0.2778,0.0377,0.6105
10470.5,69.6848,115.7351,15.1604,18.8832,19.1528,18.155,16.7489,12.6712,12.0284,12.1433,12.1034,11.9908,14.138,15.5348,15.8402,15.8037,13.1477,55.0814,12.4172,10.3887,0.0378,0.0159,0.0184,0.0034,0,0.0031,0.0023,0,0,1532.9668,2023.4213,0.0054,0.0037,0.0008,0.0088,3949.0967,183.3412,0.6599,-0.0141,0.0565,0.0555,0.049,0.051,0.0657,0.0277,6.0886,0.3023,0.0174,0.0027,94.4893,62.379,0.5444,2.3011,87.5009,87.6655,183.303,9.4099,-0.004,-0.0353,87.3592,17.3687,15.4176,0.1668,0.0819,0.132,0.0001,0.0007,0.1464,0.1633,3.6625,3.7021,0.1192,0,2.7258,2.6151,2.6134,0.0001,22.0519,24.9757,-209.1121,-208.9503,0,2.0077,-999.25,0.0432,4599.667,0.132,0.1017,0.2564,0.0326,0.6093
10471,69.5384,115.6181,16.5194,21.5771,22.1118,20.5737,19.0185,18.5845,21.7355,20.7158,19.7776,19.4675,17.2896,21.8288,22.446,20.1712,17.7279,48.6058,19.9651,12.7376,0.0368,0.0182,0.0157,0.0029,0,0.0017,0.0039,0,0,1530.0315,2434.0015,0.0056,0.0039,0.0008,0.0085,4300.5532,183.3412,0.5829,-0.0129,0.0487,0.0421,0.049,0.045,0.0818,0.0249,6.7043,0.2935,0.0132,0.0019,87.3636,61.2084,0.49,2.95,81.1823,82.5953,183.1772,9.3329,-0.003,-0.024,82.995,39.6585,35.2976,0.1178,0.0615,0.1071,0,0.0008,0.106,0.1173,3.7329,3.6849,0.0994,0,2.7184,2.638,2.6267,0.0001,50.5473,42.8336,-208.8125,-209.0128,0,1.9351,-999.25,0.0424,4579.2002,0.1071,0.1451,0.2262,0.0247,0.604
